group,schema,class,fragment_type,fragment,type_variation,identifier,source_type,translated_target_type,translated,attempted,timestamp,feedback
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.JansiLoader.json,61-395:JansiLoader,method,378-394:getVersion,body_types,URL,URL,Any,True,True,2026-05-14 13:21:31,"Cangjie compilation error: [31merror[0m: can not find package 'stdx.encoding.url'  [36m==>[0m /tmp/tmp6q8kz40e.cj:3:8:   [36m| [0m [36m3[0m [36m| [0mimport stdx.encoding.url.*[0m   [36m| [0m       [31m^^^^^^^^^^^^^^^^^ [0m   [36m| [0m   [36m#[0m [0mhelp[0m: check if the .cjo file of the package exists in CANGJIE_PATH or CANGJIE_HOME, or use '--import-path' to specify the .cjo file path  1 error generated, 1 error printed. "
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.JansiLoader.json,61-395:JansiLoader,method,378-394:getVersion,body_types,JansiLoader,JansiLoader,JansiLoader,True,True,2026-05-13 16:49:06,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.JansiLoader.json,61-395:JansiLoader,method,378-394:getVersion,body_types,String,String,String,True,True,2026-05-13 16:49:06,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.JansiLoader.json,61-395:JansiLoader,method,378-394:getVersion,body_types,Properties,Properties,"HashMap<String, String>",True,True,2026-05-13 16:49:06,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.JansiLoader.json,61-395:JansiLoader,method,378-394:getVersion,body_types,IOException,IOException,IOException,True,True,2026-05-14 13:21:37,"Cangjie compilation error: [31merror[0m: expected ';' or '<NL>', found keyword 'class'   [36m==>[0m /tmp/tmpdipms9bq.cj:58:27:    [36m| [0m [36m58[0m [36m| [0m    let _test_val: public class IOException <: Exception {[0m    [36m| [0m                          [31m^^^^^ expected ';' or '<NL>' here[0m    [36m| [0m  1 error generated, 1 error printed. "
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,field,37-37:FOREGROUND_BLUE,types,short,short,Int16,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,field,38-38:FOREGROUND_GREEN,types,short,short,Int16,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,field,39-39:FOREGROUND_RED,types,short,short,Int16,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,field,40-40:FOREGROUND_INTENSITY,types,short,short,Int16,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,field,41-41:BACKGROUND_BLUE,types,short,short,Int16,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,field,42-42:BACKGROUND_GREEN,types,short,short,Int16,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,field,43-43:BACKGROUND_RED,types,short,short,Int16,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,field,44-44:BACKGROUND_INTENSITY,types,short,short,Int16,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,field,45-45:COMMON_LVB_LEADING_BYTE,types,short,short,Int16,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,field,46-46:COMMON_LVB_TRAILING_BYTE,types,short,short,Int16,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,field,47-47:COMMON_LVB_GRID_HORIZONTAL,types,short,short,Int16,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,field,48-48:COMMON_LVB_GRID_LVERTICAL,types,short,short,Int16,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,field,49-49:COMMON_LVB_GRID_RVERTICAL,types,short,short,Int16,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,field,50-50:COMMON_LVB_REVERSE_VIDEO,types,short,short,Int16,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,field,51-51:COMMON_LVB_UNDERSCORE,types,short,short,Int16,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,field,52-52:FORMAT_MESSAGE_FROM_SYSTEM,types,int,int,Int64,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,field,53-53:STD_INPUT_HANDLE,types,int,int,Int64,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,field,54-54:STD_OUTPUT_HANDLE,types,int,int,Int64,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,field,55-55:STD_ERROR_HANDLE,types,int,int,Int64,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,field,56-56:INVALID_HANDLE_VALUE,types,int,int,Int64,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,35-35:init_,return_types,void,void,Unit,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,58-58:malloc,return_types,long,long,Int64,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,58-58:malloc,parameters,|long|size,long,Int64,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,60-60:free,return_types,void,void,Unit,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,60-60:free,parameters,|long|ptr,long,Int64,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,101-101:SetConsoleTextAttribute,return_types,int,int,Int64,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,101-101:SetConsoleTextAttribute,parameters,|long|consoleOutput,long,Int64,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,101-101:SetConsoleTextAttribute,parameters,|short|attributes,short,Int16,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,158-158:WaitForSingleObject,return_types,int,int,Int64,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,158-158:WaitForSingleObject,parameters,|long|hHandle,long,Int64,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,158-158:WaitForSingleObject,parameters,|int|dwMilliseconds,int,Int64,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,163-163:CloseHandle,return_types,int,int,Int64,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,163-163:CloseHandle,parameters,|long|handle,long,Int64,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,168-168:GetLastError,return_types,int,int,Int64,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,170-171:FormatMessageW,return_types,int,int,Int64,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,170-171:FormatMessageW,parameters,|int|flags,int,Int64,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,170-171:FormatMessageW,parameters,|long|source,long,Int64,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,170-171:FormatMessageW,parameters,|int|messageId,int,Int64,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,170-171:FormatMessageW,parameters,|int|languageId,int,Int64,True,True,2026-05-13 16:23:16,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,170-171:FormatMessageW,parameters,|byte[]|buffer,byte[],Array<Byte>,True,True,2026-05-14 11:35:56,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,170-171:FormatMessageW,parameters,|int|size,int,Int64,True,True,2026-05-13 16:23:26,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,170-171:FormatMessageW,parameters,|long[]|args,long[],Array<Int64>,True,True,2026-05-14 11:52:03,"Cangjie compilation error: [31merror[0m: expected declaration, found 'from'  [36m==>[0m /tmp/tmpot1za0c1.cj:3:1:   [36m| [0m [36m3[0m [36m| [0mfrom std.c import CPointer[0m   [36m| [0m[31m^^^^ expected declaration here[0m   [36m| [0m   [36m#[0m [0mnote[0m: only declarations or macro expressions can be used in the top-level  1 error generated, 1 error printed. "
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,176-177:GetConsoleScreenBufferInfo,return_types,int,int,Int64,True,True,2026-05-13 16:23:32,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,176-177:GetConsoleScreenBufferInfo,parameters,|long|consoleOutput,long,Int64,True,True,2026-05-13 16:23:32,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,176-177:GetConsoleScreenBufferInfo,parameters,|Kernel32_CONSOLE_SCREEN_BUFFER_INFO|consoleScreenBufferInfo,Kernel32_CONSOLE_SCREEN_BUFFER_INFO,Kernel32_CONSOLE_SCREEN_BUFFER_INFO,True,True,2026-05-13 16:23:32,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,182-182:GetStdHandle,return_types,long,long,Int64,True,True,2026-05-13 16:23:32,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,182-182:GetStdHandle,parameters,|int|stdHandle,int,Int64,True,True,2026-05-13 16:23:33,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,187-187:SetConsoleCursorPosition,return_types,int,int,Int64,True,True,2026-05-13 16:23:33,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,187-187:SetConsoleCursorPosition,parameters,|long|consoleOutput,long,Int64,True,True,2026-05-13 16:23:33,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,187-187:SetConsoleCursorPosition,parameters,|Kernel32_COORD|cursorPosition,Kernel32_COORD,Kernel32_COORD,True,True,2026-05-13 16:23:33,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,192-193:FillConsoleOutputCharacterW,return_types,int,int,Int64,True,True,2026-05-13 16:23:33,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,192-193:FillConsoleOutputCharacterW,parameters,|long|consoleOutput,long,Int64,True,True,2026-05-13 16:23:33,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,192-193:FillConsoleOutputCharacterW,parameters,|char|character,char,Rune,True,True,2026-05-13 16:23:33,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,192-193:FillConsoleOutputCharacterW,parameters,|int|length,int,Int64,True,True,2026-05-13 16:23:33,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,192-193:FillConsoleOutputCharacterW,parameters,|Kernel32_COORD|writeCoord,Kernel32_COORD,Kernel32_COORD,True,True,2026-05-13 16:23:33,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,192-193:FillConsoleOutputCharacterW,parameters,|int[]|numberOfCharsWritten,int[],Array<Int64>,True,True,2026-05-14 11:36:08,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,198-199:FillConsoleOutputAttribute,return_types,int,int,Int64,True,True,2026-05-13 16:23:43,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,198-199:FillConsoleOutputAttribute,parameters,|long|consoleOutput,long,Int64,True,True,2026-05-13 16:23:43,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,198-199:FillConsoleOutputAttribute,parameters,|short|attribute,short,Int16,True,True,2026-05-13 16:23:43,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,198-199:FillConsoleOutputAttribute,parameters,|int|length,int,Int64,True,True,2026-05-13 16:23:43,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,198-199:FillConsoleOutputAttribute,parameters,|Kernel32_COORD|writeCoord,Kernel32_COORD,Kernel32_COORD,True,True,2026-05-13 16:23:43,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,198-199:FillConsoleOutputAttribute,parameters,|int[]|numberOfAttrsWritten,int[],Array<Int64>,True,True,2026-05-14 11:36:11,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,204-205:WriteConsoleW,return_types,int,int,Int64,True,True,2026-05-13 16:23:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,204-205:WriteConsoleW,parameters,|long|consoleOutput,long,Int64,True,True,2026-05-13 16:23:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,204-205:WriteConsoleW,parameters,|char[]|buffer,char[],Array<UInt16>,True,True,2026-05-14 11:36:18,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,204-205:WriteConsoleW,parameters,|int|numberOfCharsToWrite,int,Int64,True,True,2026-05-13 16:23:59,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,204-205:WriteConsoleW,parameters,|int[]|numberOfCharsWritten,int[],Array<Int64>,True,True,2026-05-14 11:36:20,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,204-205:WriteConsoleW,parameters,|long|reserved,long,Int64,True,True,2026-05-13 16:24:06,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,210-210:GetConsoleMode,return_types,int,int,Int64,True,True,2026-05-13 16:24:06,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,210-210:GetConsoleMode,parameters,|long|handle,long,Int64,True,True,2026-05-13 16:24:06,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,210-210:GetConsoleMode,parameters,|int[]|mode,int[],Array<Int64>,True,True,2026-05-14 11:36:23,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,215-215:SetConsoleMode,return_types,int,int,Int64,True,True,2026-05-13 16:24:11,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,215-215:SetConsoleMode,parameters,|long|handle,long,Int64,True,True,2026-05-13 16:24:11,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,215-215:SetConsoleMode,parameters,|int|mode,int,Int64,True,True,2026-05-13 16:24:11,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,220-220:_getch,return_types,int,int,Int64,True,True,2026-05-13 16:24:11,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,227-227:SetConsoleTitle,return_types,int,int,Int64,True,True,2026-05-13 16:24:11,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,227-227:SetConsoleTitle,parameters,|String|title,String,String,True,True,2026-05-13 16:24:11,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,234-234:GetConsoleOutputCP,return_types,int,int,Int64,True,True,2026-05-13 16:24:11,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,241-241:SetConsoleOutputCP,return_types,int,int,Int64,True,True,2026-05-13 16:24:11,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,241-241:SetConsoleOutputCP,parameters,|int|codePageID,int,Int64,True,True,2026-05-13 16:24:11,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,264-269:ScrollConsoleScreenBuffer,return_types,int,int,Int64,True,True,2026-05-13 16:24:11,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,264-269:ScrollConsoleScreenBuffer,parameters,|long|consoleOutput,long,Int64,True,True,2026-05-13 16:24:11,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.internal.Kernel32.json,26-538:Kernel32,method,264-269:ScrollConsoleScreenBuffer,parameters,|Kernel32_SMALL_RECT|scrollRectangle,Kernel32_SMALL_RECT,Kernel32_SMALL_RECT,True,True,2026-05-13 16:24:11,
